Step,AgentID,pos,route,current_goal,current_activity,mental_health,physical_health,leisure,social_inclusion,self_determination,food,Höchste Preference bei Tanks,Höchste Preference bei Route,quality of life
0,0,2,[],workplace,Activity.SLEEPING,96,85,91,87,79,70,PreferenceType.SELF_DETERMINATION,PreferenceType.GREEN_ENVIRONMENT,0
0,1,28,[],workplace,Activity.SLEEPING,70,81,97,95,73,88,PreferenceType.SOCIAL_INCLUSION,PreferenceType.GREEN_ENVIRONMENT,0
0,2,13,[],workplace,Activity.SLEEPING,86,92,76,84,94,83,PreferenceType.SOCIAL_INCLUSION,PreferenceType.GREEN_ENVIRONMENT,0
0,3,10,[],workplace,Activity.SLEEPING,90,82,74,83,83,83,PreferenceType.SOCIAL_INCLUSION,PreferenceType.EFFICIENCY,0
0,4,26,[],workplace,Activity.SLEEPING,74,76,83,94,85,88,PreferenceType.LEISURE,PreferenceType.GREEN_ENVIRONMENT,0
0,5,24,[],workplace,Activity.SLEEPING,85,80,73,99,93,81,PreferenceType.FOOD,PreferenceType.EFFICIENCY,0
0,6,27,[],workplace,Activity.SLEEPING,84,91,73,79,79,73,PreferenceType.SOCIAL_INCLUSION,PreferenceType.GREEN_ENVIRONMENT,0
0,7,11,[],workplace,Activity.SLEEPING,71,78,70,75,86,99,PreferenceType.PHYSICAL_HEALTH,PreferenceType.GREEN_ENVIRONMENT,0
0,8,17,[],workplace,Activity.SLEEPING,99,71,87,99,75,82,PreferenceType.SELF_DETERMINATION,PreferenceType.GREEN_ENVIRONMENT,0
0,9,13,[],workplace,Activity.SLEEPING,91,95,70,98,79,92,PreferenceType.SELF_DETERMINATION,PreferenceType.EFFICIENCY,0
0,10,26,[],workplace,Activity.SLEEPING,83,94,93,81,95,80,PreferenceType.SELF_DETERMINATION,PreferenceType.EFFICIENCY,0
0,11,26,[],workplace,Activity.SLEEPING,74,98,84,97,73,88,PreferenceType.MENTAL_HEALTH,PreferenceType.GREEN_ENVIRONMENT,0
0,12,13,[],workplace,Activity.SLEEPING,97,96,96,80,82,76,PreferenceType.SELF_DETERMINATION,PreferenceType.GREEN_ENVIRONMENT,0
0,13,11,[],workplace,Activity.SLEEPING,72,94,83,94,74,93,PreferenceType.PHYSICAL_HEALTH,PreferenceType.EFFICIENCY,0
0,14,26,[],workplace,Activity.SLEEPING,92,89,74,90,86,80,PreferenceType.FOOD,PreferenceType.EFFICIENCY,0
0,15,26,[],workplace,Activity.SLEEPING,97,89,87,71,82,96,PreferenceType.PHYSICAL_HEALTH,PreferenceType.GREEN_ENVIRONMENT,0
0,16,28,[],workplace,Activity.SLEEPING,70,83,79,75,77,92,PreferenceType.SELF_DETERMINATION,PreferenceType.EFFICIENCY,0
0,17,11,[],workplace,Activity.SLEEPING,77,75,81,78,76,80,PreferenceType.PHYSICAL_HEALTH,PreferenceType.GREEN_ENVIRONMENT,0
0,18,13,[],workplace,Activity.SLEEPING,99,73,90,85,74,74,PreferenceType.MENTAL_HEALTH,PreferenceType.EFFICIENCY,0
0,19,13,[],workplace,Activity.SLEEPING,99,70,76,85,76,81,PreferenceType.LEISURE,PreferenceType.GREEN_ENVIRONMENT,0
0,20,11,[],workplace,Activity.SLEEPING,71,79,72,89,96,94,PreferenceType.PHYSICAL_HEALTH,PreferenceType.EFFICIENCY,0
0,21,2,[],workplace,Activity.SLEEPING,72,75,83,74,83,97,PreferenceType.MENTAL_HEALTH,PreferenceType.GREEN_ENVIRONMENT,0
0,22,10,[],workplace,Activity.SLEEPING,76,84,77,85,80,95,PreferenceType.LEISURE,PreferenceType.GREEN_ENVIRONMENT,0
0,23,10,[],workplace,Activity.SLEEPING,71,71,77,81,90,87,PreferenceType.PHYSICAL_HEALTH,PreferenceType.EFFICIENCY,0
0,24,27,[],workplace,Activity.SLEEPING,74,73,82,90,83,89,PreferenceType.MENTAL_HEALTH,PreferenceType.GREEN_ENVIRONMENT,0
0,25,11,[],workplace,Activity.SLEEPING,86,76,72,82,95,74,PreferenceType.FOOD,PreferenceType.EFFICIENCY,0
0,26,17,[],workplace,Activity.SLEEPING,95,77,88,82,83,70,PreferenceType.PHYSICAL_HEALTH,PreferenceType.EFFICIENCY,0
0,27,27,[],workplace,Activity.SLEEPING,82,71,82,76,80,99,PreferenceType.PHYSICAL_HEALTH,PreferenceType.EFFICIENCY,0
0,28,27,[],workplace,Activity.SLEEPING,81,81,94,95,91,74,PreferenceType.SOCIAL_INCLUSION,PreferenceType.GREEN_ENVIRONMENT,0
0,29,17,[],workplace,Activity.SLEEPING,99,92,75,89,75,89,PreferenceType.MENTAL_HEALTH,PreferenceType.EFFICIENCY,0
0,30,11,[],workplace,Activity.SLEEPING,94,86,91,79,84,74,PreferenceType.FOOD,PreferenceType.EFFICIENCY,0
0,31,26,[],workplace,Activity.SLEEPING,93,96,92,73,83,75,PreferenceType.SELF_DETERMINATION,PreferenceType.GREEN_ENVIRONMENT,0
0,32,24,[],workplace,Activity.SLEEPING,92,74,80,92,96,78,PreferenceType.LEISURE,PreferenceType.GREEN_ENVIRONMENT,0
0,33,10,[],workplace,Activity.SLEEPING,93,70,75,95,94,85,PreferenceType.SELF_DETERMINATION,PreferenceType.EFFICIENCY,0
0,34,28,[],workplace,Activity.SLEEPING,77,70,88,91,78,76,PreferenceType.PHYSICAL_HEALTH,PreferenceType.GREEN_ENVIRONMENT,0
