Step,AgentID,pos,route,current_goal,current_activity,mental_health,physical_health,leisure,social_inclusion,self_determination,food,Höchste Preference bei Tanks,Höchste Preference bei Route,quality of life
0,0,19,[],workplace,Activity.SLEEPING,84,70,77,97,70,96,PreferenceType.PHYSICAL_HEALTH,PreferenceType.GREEN_ENVIRONMENT,0
0,1,18,[],workplace,Activity.SLEEPING,76,85,87,70,83,90,PreferenceType.MENTAL_HEALTH,PreferenceType.EFFICIENCY,0
0,2,2,[],workplace,Activity.SLEEPING,85,76,84,96,89,78,PreferenceType.PHYSICAL_HEALTH,PreferenceType.GREEN_ENVIRONMENT,0
0,3,10,[],workplace,Activity.SLEEPING,81,70,72,97,83,71,PreferenceType.FOOD,PreferenceType.EFFICIENCY,0
0,4,21,[],workplace,Activity.SLEEPING,85,97,88,93,98,88,PreferenceType.SELF_DETERMINATION,PreferenceType.EFFICIENCY,0
0,5,17,[],workplace,Activity.SLEEPING,78,96,90,84,91,92,PreferenceType.SOCIAL_INCLUSION,PreferenceType.GREEN_ENVIRONMENT,0
0,6,24,[],workplace,Activity.SLEEPING,98,86,93,93,72,99,PreferenceType.FOOD,PreferenceType.EFFICIENCY,0
0,7,2,[],workplace,Activity.SLEEPING,77,96,92,84,80,80,PreferenceType.LEISURE,PreferenceType.GREEN_ENVIRONMENT,0
0,8,19,[],workplace,Activity.SLEEPING,90,79,77,97,86,85,PreferenceType.SOCIAL_INCLUSION,PreferenceType.GREEN_ENVIRONMENT,0
0,9,10,[],workplace,Activity.SLEEPING,84,78,87,97,96,79,PreferenceType.MENTAL_HEALTH,PreferenceType.EFFICIENCY,0
0,10,17,[],workplace,Activity.SLEEPING,71,87,94,89,80,93,PreferenceType.FOOD,PreferenceType.GREEN_ENVIRONMENT,0
0,11,10,[],workplace,Activity.SLEEPING,89,75,70,82,98,78,PreferenceType.PHYSICAL_HEALTH,PreferenceType.EFFICIENCY,0
0,12,19,[],workplace,Activity.SLEEPING,82,76,87,86,97,77,PreferenceType.PHYSICAL_HEALTH,PreferenceType.EFFICIENCY,0
0,13,17,[],workplace,Activity.SLEEPING,75,79,75,71,88,73,PreferenceType.SOCIAL_INCLUSION,PreferenceType.GREEN_ENVIRONMENT,0
0,14,17,[],workplace,Activity.SLEEPING,88,72,90,93,71,70,PreferenceType.SOCIAL_INCLUSION,PreferenceType.EFFICIENCY,0
0,15,24,[],workplace,Activity.SLEEPING,87,81,83,86,90,79,PreferenceType.FOOD,PreferenceType.GREEN_ENVIRONMENT,0
0,16,24,[],workplace,Activity.SLEEPING,80,99,91,86,97,77,PreferenceType.SELF_DETERMINATION,PreferenceType.EFFICIENCY,0
0,17,17,[],workplace,Activity.SLEEPING,71,95,88,90,89,92,PreferenceType.LEISURE,PreferenceType.EFFICIENCY,0
0,18,2,[],workplace,Activity.SLEEPING,85,85,74,87,70,96,PreferenceType.SOCIAL_INCLUSION,PreferenceType.EFFICIENCY,0
0,19,18,[],workplace,Activity.SLEEPING,85,82,94,70,81,92,PreferenceType.LEISURE,PreferenceType.GREEN_ENVIRONMENT,0
0,20,19,[],workplace,Activity.SLEEPING,90,71,98,93,85,89,PreferenceType.PHYSICAL_HEALTH,PreferenceType.EFFICIENCY,0
0,21,24,[],workplace,Activity.SLEEPING,92,97,90,99,72,80,PreferenceType.SELF_DETERMINATION,PreferenceType.GREEN_ENVIRONMENT,0
0,22,2,[],workplace,Activity.SLEEPING,94,95,97,86,76,73,PreferenceType.SOCIAL_INCLUSION,PreferenceType.GREEN_ENVIRONMENT,0
0,23,21,[],workplace,Activity.SLEEPING,87,84,73,99,92,92,PreferenceType.FOOD,PreferenceType.GREEN_ENVIRONMENT,0
0,24,18,[],workplace,Activity.SLEEPING,85,98,99,80,70,73,PreferenceType.MENTAL_HEALTH,PreferenceType.GREEN_ENVIRONMENT,0
0,25,21,[],workplace,Activity.SLEEPING,91,72,74,74,82,87,PreferenceType.LEISURE,PreferenceType.EFFICIENCY,0
0,26,19,[],workplace,Activity.SLEEPING,78,92,78,93,76,99,PreferenceType.SELF_DETERMINATION,PreferenceType.EFFICIENCY,0
0,27,17,[],workplace,Activity.SLEEPING,71,77,74,82,83,78,PreferenceType.SOCIAL_INCLUSION,PreferenceType.GREEN_ENVIRONMENT,0
0,28,10,[],workplace,Activity.SLEEPING,84,85,97,97,70,90,PreferenceType.MENTAL_HEALTH,PreferenceType.EFFICIENCY,0
0,29,10,[],workplace,Activity.SLEEPING,74,80,74,96,75,79,PreferenceType.FOOD,PreferenceType.GREEN_ENVIRONMENT,0
0,30,2,[],workplace,Activity.SLEEPING,82,83,91,73,80,83,PreferenceType.LEISURE,PreferenceType.GREEN_ENVIRONMENT,0
0,31,10,[],workplace,Activity.SLEEPING,99,78,73,86,86,92,PreferenceType.LEISURE,PreferenceType.EFFICIENCY,0
0,32,21,[],workplace,Activity.SLEEPING,75,79,91,86,76,76,PreferenceType.SOCIAL_INCLUSION,PreferenceType.EFFICIENCY,0
0,33,2,[],workplace,Activity.SLEEPING,99,82,75,83,87,95,PreferenceType.SELF_DETERMINATION,PreferenceType.EFFICIENCY,0
0,34,17,[],workplace,Activity.SLEEPING,84,78,72,77,98,81,PreferenceType.PHYSICAL_HEALTH,PreferenceType.EFFICIENCY,0
0,35,2,[],workplace,Activity.SLEEPING,80,71,78,94,89,72,PreferenceType.MENTAL_HEALTH,PreferenceType.GREEN_ENVIRONMENT,0
0,36,17,[],workplace,Activity.SLEEPING,74,98,92,80,96,94,PreferenceType.LEISURE,PreferenceType.GREEN_ENVIRONMENT,0
0,37,2,[],workplace,Activity.SLEEPING,70,75,96,85,95,73,PreferenceType.MENTAL_HEALTH,PreferenceType.EFFICIENCY,0
0,38,19,[],workplace,Activity.SLEEPING,71,81,72,74,84,87,PreferenceType.LEISURE,PreferenceType.EFFICIENCY,0
0,39,18,[],workplace,Activity.SLEEPING,71,84,89,79,75,92,PreferenceType.MENTAL_HEALTH,PreferenceType.EFFICIENCY,0
0,40,21,[],workplace,Activity.SLEEPING,86,95,95,96,80,82,PreferenceType.FOOD,PreferenceType.EFFICIENCY,0
0,41,18,[],workplace,Activity.SLEEPING,84,73,86,87,80,71,PreferenceType.MENTAL_HEALTH,PreferenceType.GREEN_ENVIRONMENT,0
0,42,24,[],workplace,Activity.SLEEPING,95,75,87,94,83,79,PreferenceType.FOOD,PreferenceType.GREEN_ENVIRONMENT,0
0,43,19,[],workplace,Activity.SLEEPING,75,75,73,83,99,84,PreferenceType.FOOD,PreferenceType.GREEN_ENVIRONMENT,0
0,44,18,[],workplace,Activity.SLEEPING,75,82,91,97,76,93,PreferenceType.SELF_DETERMINATION,PreferenceType.GREEN_ENVIRONMENT,0
0,45,18,[],workplace,Activity.SLEEPING,76,77,75,71,97,89,PreferenceType.PHYSICAL_HEALTH,PreferenceType.EFFICIENCY,0
0,46,10,[],workplace,Activity.SLEEPING,74,96,71,98,86,71,PreferenceType.PHYSICAL_HEALTH,PreferenceType.EFFICIENCY,0
0,47,10,[],workplace,Activity.SLEEPING,76,71,86,84,70,77,PreferenceType.SELF_DETERMINATION,PreferenceType.EFFICIENCY,0
0,48,17,[],workplace,Activity.SLEEPING,97,90,76,81,81,86,PreferenceType.LEISURE,PreferenceType.EFFICIENCY,0
0,49,17,[],workplace,Activity.SLEEPING,80,86,79,95,73,89,PreferenceType.MENTAL_HEALTH,PreferenceType.GREEN_ENVIRONMENT,0
0,50,24,[],workplace,Activity.SLEEPING,71,81,99,70,84,87,PreferenceType.FOOD,PreferenceType.GREEN_ENVIRONMENT,0
0,51,18,[],workplace,Activity.SLEEPING,72,85,71,78,92,72,PreferenceType.SOCIAL_INCLUSION,PreferenceType.GREEN_ENVIRONMENT,0
0,52,10,[],workplace,Activity.SLEEPING,98,84,96,76,73,88,PreferenceType.SELF_DETERMINATION,PreferenceType.EFFICIENCY,0
0,53,10,[],workplace,Activity.SLEEPING,70,99,75,98,81,82,PreferenceType.MENTAL_HEALTH,PreferenceType.EFFICIENCY,0
0,54,17,[],workplace,Activity.SLEEPING,97,87,81,86,98,95,PreferenceType.SOCIAL_INCLUSION,PreferenceType.EFFICIENCY,0
0,55,17,[],workplace,Activity.SLEEPING,83,93,73,96,80,77,PreferenceType.SOCIAL_INCLUSION,PreferenceType.GREEN_ENVIRONMENT,0
0,56,21,[],workplace,Activity.SLEEPING,95,93,92,72,88,79,PreferenceType.PHYSICAL_HEALTH,PreferenceType.GREEN_ENVIRONMENT,0
