Step,AgentID,pos,route,current_goal,current_activity,mental_health,physical_health,leisure,social_inclusion,self_determination,food,Höchste Preference bei Tanks,Höchste Preference bei Route,quality of life
0,0,14,[],workplace,Activity.SLEEPING,72,85,95,89,94,93,PreferenceType.PHYSICAL_HEALTH,PreferenceType.EFFICIENCY,0
0,1,13,[],workplace,Activity.SLEEPING,77,81,74,77,95,98,PreferenceType.MENTAL_HEALTH,PreferenceType.EFFICIENCY,0
0,2,17,[],workplace,Activity.SLEEPING,98,94,89,72,72,70,PreferenceType.FOOD,PreferenceType.GREEN_ENVIRONMENT,0
0,3,3,[],workplace,Activity.SLEEPING,75,88,91,80,93,95,PreferenceType.LEISURE,PreferenceType.GREEN_ENVIRONMENT,0
0,4,21,[],workplace,Activity.SLEEPING,94,72,91,74,94,78,PreferenceType.MENTAL_HEALTH,PreferenceType.EFFICIENCY,0
0,5,10,[],workplace,Activity.SLEEPING,70,91,72,89,92,99,PreferenceType.LEISURE,PreferenceType.EFFICIENCY,0
0,6,18,[],workplace,Activity.SLEEPING,82,94,80,82,89,77,PreferenceType.FOOD,PreferenceType.EFFICIENCY,0
0,7,10,[],workplace,Activity.SLEEPING,85,93,80,94,87,70,PreferenceType.SOCIAL_INCLUSION,PreferenceType.GREEN_ENVIRONMENT,0
0,8,18,[],workplace,Activity.SLEEPING,82,92,92,86,79,98,PreferenceType.FOOD,PreferenceType.GREEN_ENVIRONMENT,0
0,9,17,[],workplace,Activity.SLEEPING,84,91,95,88,92,82,PreferenceType.PHYSICAL_HEALTH,PreferenceType.EFFICIENCY,0
0,10,3,[],workplace,Activity.SLEEPING,96,75,90,97,88,96,PreferenceType.SOCIAL_INCLUSION,PreferenceType.EFFICIENCY,0
0,11,18,[],workplace,Activity.SLEEPING,92,96,80,79,95,83,PreferenceType.PHYSICAL_HEALTH,PreferenceType.EFFICIENCY,0
0,12,10,[],workplace,Activity.SLEEPING,72,99,83,97,98,73,PreferenceType.MENTAL_HEALTH,PreferenceType.EFFICIENCY,0
0,13,13,[],workplace,Activity.SLEEPING,98,91,98,79,80,76,PreferenceType.SOCIAL_INCLUSION,PreferenceType.EFFICIENCY,0
0,14,18,[],workplace,Activity.SLEEPING,88,90,88,88,91,77,PreferenceType.PHYSICAL_HEALTH,PreferenceType.GREEN_ENVIRONMENT,0
0,15,18,[],workplace,Activity.SLEEPING,75,75,80,90,94,96,PreferenceType.PHYSICAL_HEALTH,PreferenceType.EFFICIENCY,0
0,16,13,[],workplace,Activity.SLEEPING,82,82,70,96,97,86,PreferenceType.SOCIAL_INCLUSION,PreferenceType.EFFICIENCY,0
0,17,21,[],workplace,Activity.SLEEPING,72,80,76,96,96,75,PreferenceType.MENTAL_HEALTH,PreferenceType.GREEN_ENVIRONMENT,0
0,18,3,[],workplace,Activity.SLEEPING,79,73,92,73,98,70,PreferenceType.MENTAL_HEALTH,PreferenceType.EFFICIENCY,0
0,19,10,[],workplace,Activity.SLEEPING,98,99,77,77,98,94,PreferenceType.PHYSICAL_HEALTH,PreferenceType.GREEN_ENVIRONMENT,0
0,20,14,[],workplace,Activity.SLEEPING,88,90,72,95,92,86,PreferenceType.SOCIAL_INCLUSION,PreferenceType.GREEN_ENVIRONMENT,0
0,21,3,[],workplace,Activity.SLEEPING,89,83,88,82,87,76,PreferenceType.LEISURE,PreferenceType.EFFICIENCY,0
0,22,14,[],workplace,Activity.SLEEPING,74,86,88,81,90,83,PreferenceType.PHYSICAL_HEALTH,PreferenceType.GREEN_ENVIRONMENT,0
0,23,13,[],workplace,Activity.SLEEPING,70,88,98,79,71,83,PreferenceType.PHYSICAL_HEALTH,PreferenceType.EFFICIENCY,0
0,24,18,[],workplace,Activity.SLEEPING,89,73,80,71,70,84,PreferenceType.PHYSICAL_HEALTH,PreferenceType.EFFICIENCY,0
0,25,3,[],workplace,Activity.SLEEPING,70,83,76,80,95,78,PreferenceType.SOCIAL_INCLUSION,PreferenceType.GREEN_ENVIRONMENT,0
